name,coordinate
8e5c7657-1ba4-4636-900c-bd06ebbdab78.jpg,1017_49_52_58_1;636_31_123_65_1;779_43_117_45_1;854_59_145_52_1;465_199_125_138_1;412_342_178_158_1;101_246_180_190.01136399999996_1;457_0_162_69_1;217_38_125_51.011364_1;158_20_111_36_1;0_0_39_46_1;406_0_43_12_1;346_0_45_12_1
e9780ed9-fa2e-471e-9ae1-1ad944a2ef66.jpg,0_97_35_67_1;536_0_75_78_1;634_0_135_30_1;857_0_122_40_1;89_27_112_68_1;720_19_76_78_1;941_137_125.01136399999996_118.01136399999999_1;71_265_208_170_1
4c46957f-3e71-4509-97cd-13bff49eefc1.jpg,0_15_59_41_1;65_24_62_35.011364_1;235_29_52_46_1;336_0_33_31_1;283_0_36_40_1;321_75_68_56_1;231_102_82_76_1;144_241_145_140.01136399999996_1;0_48_178_317.011364_1;339_89_260_411_1
262288b4-7a07-4414-853d-c38f41ecc3c3.jpg,55_0_83_79_1;911_0_138_102_1;0_130_78_128_1;779_0_199_151_1;436_185_219_239.01136399999996_1;849_208_220_243_1;1034_0_35_44_1;0_56_96_107_1
1f734e00-12b1-42bc-8d77-973a6eea2072.jpg,1028_0_40_53_1;54_4_112_85_1;756_0_132_51_1;0_15_104_157_1;869_34_196.01136399999996_139_1;0_112_40_157_1;1036_155_33_148_1;387_88_211_245_1;820_121_191_179_1
60447b9d-92b8-429c-b096-e29a8fb7510c.jpg,10_32_97_91_1;261_274_174.01136399999996_158_1
8060d866-38c3-47d7-bd14-2bacc2778e46.jpg,0_217_71_143_1;214_182_235_252.01136400000001_1
e4354595-d1d4-4a8d-b66d-06b84358d063.jpg,317_0_85_21_1;794_0_56_32_1;199_0_102_39_1;627_1_149_73_1;372_34_85_81_1;245_82_101.01136400000001_96_1;379_136_117_111_1;123_239_171.01136399999996_164_1;471_312_176_187_1;781_0_18_17_1;99_75_77_102_0;207_14_43_61_0;167_41_41_58_0;573_166_56_118_0;649_150_46_106_0;768_246_80_142_0;908_364_141_136_0
0344f0fd-36a0-4c04-9f06-5a7f769d3c69.jpg,1008_0_61_60_1;0_0_149_98_1;816_0_143_112_1;0_84_59_154_1;984_103_85_152_1;258_0_235_207_1
b0101065-dff2-48a3-88f7-2bae570b945c.jpg,91_0_60_26_1;365_37_268_382.011364_1;823_0_187_37_1;0_0_94_49_1
0292682c-5a7e-4fdc-8416-aed8dd8b4323.jpg,95_0_127_72_1;204_62_114_83_1;567_55_103.01136399999996_103.01136400000001_1;0_93_46_116_1;243_132_134_113_1;195_254_210.01136399999996_178_1;565_256_177_183_1
0797f8c6-e105-48a7-85c4-1d28bcf8461f.jpg,98_0_178_54_1;873_0_156_59_1;0_233_47_125_1;129_234_169.01136399999996_155_1;285_283_193.01136399999996_180_1;1034_0_35_17_1
13177055-5ebe-411e-80aa-8f35bd5b4284.jpg,0_0_107_49_1;139_0_98_68_1;425_1_80_75_1;405_89_136_141_1;359_409_236.01136399999996_88.01136400000001_1;67_197_215.01136399999996_198_1
d667813d-2f07-4b25-9cfc-8996bd847b9b.jpg,345_49_58_58.011364_1;869_20_156_49_1;618_61_145_57.011364_1;1007_67_62_68_1;554_114_75_72.01136400000001_1;779_126_113_78.01136400000001_1;235_126_106_124_1;0_182_99_118_1;598_253_162_164_1;0_383_129_116.01136400000001_1;1024_156_44.01136399999996_69_1
39233933-e684-4c90-9913-ce33198f9baf.jpg,232_0_87_22_1;129_27_82_48.011364_1;349_0_37_10_1;418_0_33_6_1;517_16_42_39_1;699_14_73_40_1;573_32_63_46_1;177_35_87_55.011364_1;271_47_73_58_1;606_62_73_76_1;806_30_110_44_1;2_101_95_80_1;322_72_77_82.01136400000001_1;485_79_77_71.01136400000001_1;47_110_126_121.01136400000001_1;267_155_117_99.01136400000001_1;674_158_101_92_1;453_174_126_118_1;691_277_173.01136399999996_152_1;994_350_75_150_1;103_279_201_155.01136399999996_1;580_0_41_22_1;546_4_40_30_1;488_27_55_52_1;404_6_55_48_1
5302c21c-1857-454e-82bf-9b89a7294fe4.jpg,524_0_49_11_1;266_26_104_73_1;542_37_88_79_1;587_240_150_167_1;303_165_173_209.01136399999996_1
e451d09e-3050-4649-bec7-5ce7b988ba46.jpg,0_7_31_70_1;559_8_85_63_1;128_49_139_76_1;237_75_122_126_1;565_69_105_117.01136400000001_1;921_92_137_97.01136400000001_1;22_386_258_114_1;267_171_194_149.01136399999996_1;560_243_177_183.01136399999996_1;537_0_62_10_1
eb27b1ed-5a7a-4398-86de-7155121257b2.jpg,224_38_76_50.011364_1;268_29_53_44_1;503_0_46_32_1;574_0_40_23_1;595_32_57_41_1;330_0_49_39_1;116_37_76_78.011364_1;294_87_88_54_1;799_29_115_45_1;0_89_89_78_1;495_119_98_95_1;616_89_83_70_1;444_241_133_128_1;676_231_132_112_1;218_132_195_217_1;15_295_233_205_1;682_0_33_9_1;732_0_32_9_1;498_28_57_44_1;393_30_79_51_1;234_67_88_58.011364_1;271_0_52_25_1;238_0_52_40_1;189_18_65.01136400000001_43.011364_1;376_0_27_16_1;400_0_31_7_1;388_7_26_38_1;406_6_53_40_1
82a8f6ab-92cf-4df3-9197-3aa73dcd1cb8.jpg,446_0_85_69_1;426_71_102_80_1;675_126_164_128_1;0_164_89_126_1;372_136_135_166_1;0_295_79_189_1;328_470_173_30_1;1012_100_56.01136399999996_124_1;60_43_65_73_0
2b483473-ff8a-4035-9aaa-58e057d750fd.jpg,562_0_55.01136399999996_17_1;623_1_76_53_1;745_0_64_22_1;70_24_128_95_1;523_29_91.01136399999996_87_1;729_34_79_59_1;695_75_123_131_1;471_155_134_124_1;949_160_120_118_1;404_380_208_120_1;775_338_247.01136399999996_162_1
2c71bf33-b821-4537-bc27-2675e86bb779.jpg,83_10_70_55_1;814_0_116_48_1;172_32_70_60_1;283_51_77_68_1;108_79_86_77.01136400000001_1;384_115_106.01136400000001_89_1;711_84_195_71_1;850_74_157_64_1;243_177_128_120_1;0_367_98_133_1;777_17_192.01136399999996_70.011364_1;579_0_57.01136399999996_24_1;500_0_56_24_1;217_0_46_12_1;29_0_46_25_1;0_0_39_49_1;140_0_47_11_1;416_24_86_74_0;660_64_109_75_0
0e4de46a-823f-4b38-9b6c-852201cc767e.jpg,953_67_116_143.011364_1;728_146_304_202_1;0_78_24_150_1;728_0_102_16_1;1025_0_42_48_1
272c6478-d029-4c31-8851-c2ed944575aa.jpg,387_1_57_64_1;0_1_128_26_1;196_8_80_65_1;703_13_146_54_1;372_60_90_81_1;217_101_109_100_1;1018_211_50.01136399999996_139.01136399999996_1;371_169_157_197.01136399999996_1;113_257_181_216_1;757_0_98_21_1;386_5_58_65_0
ec59c940-42a4-40cc-877f-657237d0b936.jpg,533_235_165_151_1
2a373799-941c-4ae3-a74f-904de04f2a89.jpg,467_0_73_39_1;48_0_99_52_1;0_36_48_83_1;157_23_104_73.011364_1;378_50_98_86_1;532_36_95_78_1;945_82_124_89_1;803_158_157_125_1;521_228_164_160.01136399999996_1;944_403_124.01136399999996_96.01136400000001_1;192_217_199_176.01136399999996_1
115f79ca-6c9d-451b-964c-e1689cfe562c.jpg,0_0_99_15_1;474_1_59.01136399999996_18_1;731_7_64_58_1;782_2_62.01136399999996_20_1;286_0_69_18_1;96_23_117_77.011364_1;1_62_74_118_1;107_61_148_120.01136400000001_1;749_129_119_110.01136400000001_1;435_254_186_190.01136399999996_1;656_0_52_17_1;270_14_104_65_1
c23466e4-8b88-49af-b6f6-12a10953b956.jpg,33_0_133_25_1;593_0_82_12_1;165_11_124_62_1;316_19_140_85_1;0_137_49_104_1;332_231_171_177.01136399999996_1
ab06c38a-57a2-4a98-9316-c6d06d1a9020.jpg,241_0_57_32_1;594_6_64_46_1;132_46_129_61_1;859_14_116_52_1;207_17_64_52_1;359_0_154_199_1;694_57_76_68_1;753_131_102_94_1;294_225_144_134_1;545_59_244_337_1;861_260_206.01136399999996_156.01136399999996_1;978_0_51.01136399999996_14_1;905_1_63_18_1;834_1_55_18_1;722_0_49_18_1;489_0_38_28_1;287_1_40_6_1;56_7_85_66.011364_1;539_0_46_11_1;110_0_45_11_1;362_4_39_39_1;617_0_41_7_1
7a6c50b2-9ccf-4b22-97ce-095687d05199.jpg,561_103_100_91.01136400000001_1;141_191_163_144_1;415_239_134_155.01136399999996_1;27_387_233_112.01136400000001_1;436_0_56_24_1;441_27_74_66_1;145_0_61_28_1;1008_19_53_39_1;1007_31_60.01136399999996_58_1;850_60_58_93_0
462baa7b-9bd5-421a-a499-38ea7d0d92a3.jpg,0_179_112_139.01136399999996_1;117_268_192_189.01136399999996_1
ec2b81ad-70af-4258-9f05-4f03574d2a1a.jpg,321_0_136_52_1;405_32_145_122_1;442_189_174_186.01136399999996_1;668_277_264_221.01136399999996_1
778c98db-a4fb-4110-97c0-54420b274864.jpg,400_48_104_90.01136400000001_1;240_69_117_111.01136400000001_1;0_314_44_127_1;383_225_162_185.01136399999996_1
ba56d235-164f-4336-8218-ccd1c8ff757b.jpg,0_1_51_50_1;220_28_53_48_1;280_0_37_26_1;316_13_56_52_1;454_18_63_53_1;535_0_47_33_1;737_35_119.01136399999996_46_1;191_0_59_23_1;164_45_85_67_1;11_86_105_74_1;123_86_102_91.01136400000001_1;0_141_112_93_1;208_119_109_100.01136400000001_1;363_241_172_184_1;415_0_37_11_1;241_0_55_50_1;108_6_76_45_1;122_25_77_54.011364_1;137_0_47_13_1
28aee3a1-e606-4e2e-afd2-e573bfad35a0.jpg,549_258_178_172_1
3f295a57-034f-4100-aff7-45c26c18838c.jpg,0_0_83_75_1;166_106_146_128_1;340_99_217_319.011364_1
a6cf7992-77a8-49b6-8ba5-f1c858c6a96b.jpg,158_27_51_41_1;840_42_110_43_1;623_282_160_162.01136399999996_1;457_1_43_27_1;840_26_117_32_1;852_9_57_27_1
ecd57f80-9da7-49b0-b246-8e73e46273f1.jpg,107_1_57_34_1;354_0_55_21_1;159_4_81_58.011364_1;458_0_114_124_1;693_45_82_89.01136400000001_1;271_74_97.01136399999996_106.01136400000001_1;204_140_138_128.01136399999996_1;509_116_111_109.01136400000001_1;684_250_164_145_1;392_251_166_195.01136399999996_1;302_29_84_88_1
28bbc89f-3c00-4316-8d1b-198fe707301c.jpg,113_0_49_15_1;158_0_77_31_1;0_57_29_62_1;582_55_94_83.01136400000001_1;570_149_137.01136399999996_125.01136400000001_1;992_133_77_149_1;194_104_280.011364_303_1;537_366_206_133.01136399999996_1
265b19b4-4707-45e3-ab0d-d6e70ae4c16a.jpg,245_0_91_32_1;704_0_74_61_1;766_0_158_28_1;164_36_106_79.011364_1;479_0_124_132_1;723_54_101_84_1;232_98_118_108_1;701_172_145_131_1;169_205_156_141.01136399999996_1;438_211_168_173_1;726_320_229_180_1
b563c752-6adc-4621-8044-ae4c8c6cdd77.jpg,569_249_172_155.01136399999996_1;16_7_74_44_1
85cf1bf0-99fd-4c81-8b66-73bde53c306b.jpg,0_8_78_41_1;437_1_80_13_1;572_1_87_18_1;259_19_106_46.011364_1;0_187_116_122_1;195_201_128_108_1;394_225_143_170.01136399999996_1;634_291_155_159_1;367_435_212_64.01136400000001_1;510_0_55_11_1;2_0_163_38_1;0_260_287_234.01136399999996_1
1ff4ec70-7a53-4592-bea7-36f2a3c86da5.jpg,0_151_24_84_1;0_0_69_67_1;111_1_135_38_1;508_0_135_14_1;701_0_99_17_1;0_63_140_77_1;3_94_74_105_1;393_179_135.01136399999996_140_1;0_422_189_77.01136400000001_1;293_416_223_84_1;560_222_179_184_1;695_10_117_56_1;238_0_85_19_1
54c91cbe-8d1a-47cf-951b-55d0a8151751.jpg,0_2_116_98_1;180_0_109_57_1;336_0_149_130_1;535_53_163_146.011364_1;866_0_153.01136399999996_72_1;797_45_257_124_1
13a030e1-a22d-4e50-9cdd-74e53e7bf2cb.jpg,0_22_48_63_1;101_0_89_62_1;638_0_89_47_1;92_53_100_86_1;194_3_248_308_1;595_265_182_177_1;500_0_58_8_1
7ea8d13d-05b0-4e89-9377-45eac9a80cff.jpg,503_86_127_102_1;747_173_146_142_1;40_214_200.011364_178_1;399_256_181_180_1;1015_123_51_91_1;0_1_49_11_1;34_99_52_104_0;698_78_101_106_0;1_116_13_108_0
5181a654-f662-45a3-906c-999d3e483022.jpg,0_0_188_43_1;291_0_186_22_1;792_2_104_68_1;703_221_173_157_1;425_159_160_169.01136399999996_1;138_234_203_187.01136399999996_1;445_312_215_187.01136399999996_1;757_479_206_20.011364000000015_1;944_0_121_30_1;517_0_159_10_1;88_86_88_94_0;742_3_34_59_0;1_3_43_75_0
ceeb3514-0003-4566-82c8-bc11e98d65e3.jpg,888_0_107_29_1;437_0_85.01136399999996_73_1;670_0_127_36_1;15_28_129_83.011364_1;578_15_102_83_1;790_36_99_89_1;536_95_143_125_1;799_106_137_108_1;190_148_149_140_1;815_190_193_153_1;434_240_175_173_1;808_0_94_60_1
b80f9781-e3e8-4709-95e5-3e28d37ba4ad.jpg,172_0_82_32_1;30_0_130.01136400000001_148_1;843_186_156_128_1;0_253_40_120_1;560_356_211.01136399999996_143.01136399999996_1;144_170_225_280.011364_1;23_433_267_66.01136400000001_1
38fe02a9-317c-4c93-bff2-b9933bb496b2.jpg,229_21_52_42_1;320_0_54_17_1;319_18_59_44_1;378_0_48_28_1;520_0_42_23_1;164_30_81_57.011364_1;485_50_69_75_1;62_78_101.01136400000001_68_1;100_97_126_99.01136400000001_1;619_158_99_81.01136400000001_1;0_186_53_105_1;405_266_160.01136399999996_149_1;686_346_205_151.01136399999996_1;537_24_49_42_1;423_0_35_8_1;281_0_51_41_1
d6b37702-bc0d-4278-9052-ddec27136b71.jpg,68_0_61_31_1;297_0_26_19_1;462_15_67_59_1;207_37_92_62_1;562_53_77_61_1;680_32_70_73_1;840_29_169_57_1;364_141_114.01136400000001_110_1;561_100_125_154_1;783_170_153_109_1;608_270_184_161_1;892_328_177_172_1;1007_0_60.01136399999996_35_1;918_0_54_17_1;361_0_48_22_1;235_1_66_36_1;128_0_41_12_1;0_8_27_42_1;12_73_45_54_0
9fcead2c-759f-4458-893a-476d300ea9dc.jpg,0_0_78_44_1;426_1_96_78_1;377_177_187_191.01136399999996_1
b48869e0-f95a-477b-b7e4-ebc47cc00699.jpg,62_54_46_73_1;486_0_67_51_1;302_27_82_84.011364_1;745_35_99_64_1;451_95_93_79_1;594_106_108_84_1;93_172_241_256_1;741_213_198_153_1;412_281_163_162.01136399999996_1;640_338_224_162_1
6bc7cf71-dfc8-40de-b775-f7821e4549dc.jpg,0_3_59_41_1;607_40_80_66.011364_1;34_89_144_136.011364_1;482_119_110_100.01136400000001_1;250_277_185_173.01136399999996_1;580_250_180_185.75_1
876d9b3f-5b9c-41a9-b8da-ef07333ff168.jpg,320_42.5_111.25_100_1;485_27_97_109_1;240_152.5_157.5_146.25_1;807_414_262_86_1;460_133.75_168.75_232.5_1;2_469_239_30_1
dd6a8371-7bc8-4eda-b7d2-90e1c6a7b280.jpg,744_0_119_19_1;262_0_71_56_1;367_0_126_126_1;215_93_101_95.01136400000001_1;918_168_150.01136399999996_151_1;378_247_174_181_1;1041_226_28_148_1;514_1_24_40_0;196_1_22_11_0;665_70_24_78_0;589_148_41_109_0
91906815-4004-4bab-803d-90d617c1a842.jpg,453_0_65_10_1;130_64_119_104.01136400000001_1;426_121_130_123.01136399999999_1;95_217_204_167.01136399999996_1;334_414_224_86_1;82_0_67_11_1
848961c5-5525-4277-85a7-c878a977cc88.jpg,557_45_95_72_1;96_91_169_94_1;938_105_131_102.01136400000001_1;320_112_119_111_1;561_171_138_133.01136399999996_1;514_383_264_116.01136400000001_1;859_233_188.01136399999996_161.01136399999996_1;220_249_201_159.01136399999996_1;624_0_65_18_1;80_0_69_14_1
8e4c82e1-16d3-4d0c-9784-cd604a8d9b94.jpg,885_1.25_179.25_73.75_1;283_96_142_117_1;134_212_232_182_1;432_212_183_182.01136399999996_1;1_461_183_39_1
8d7fd6b6-12f3-452c-ba42-840d5e5e967c.jpg,405_361_183_139_1;668_289_202_174_1
b1635cbe-d8e7-4bdd-b491-371216d42a3d.jpg,326_1_77_47_1;465_20_78.75_72.5_1;380_135_119_106_1;761_192_151_127.01136399999996_1;518_216_166_153.01136399999996_1;0_337_167_163_1;762_351_237_146.01136399999996_1;491_0_68_31_1;0_0_89_14_1
48fa0a6b-d07a-4b5d-bf2c-62eba016e05b.jpg,130_0_82_31_1;464_0_56_16_1;704_0_58_41_1;213_0_92_37_1;554_0_89_78_1;852_0_139.25_23.75_1;706_40_101.5_113_1;506_107_112_99.01136400000001_1;737.5_228.75_175.5_166.25_1;383_1_56_18_0
b0fb6833-5eeb-49fc-80d0-0b85cb4f41e1.jpg,879_0_172_104_1;960_84_109_134_1;745_124_222.01136399999996_236.01136399999996_1;29_0_106_82_1;0_18_86_132_1;2.5_121.25_50_115_1;736_0_164_49_1
fb1bc8b1-b172-4639-9603-8d98da7c3f25.jpg,467_173_161_201.01136399999996_1;0_204_213_241_1;577_0_73_30_1
f3d79041-9500-40b9-9053-10fe78b40ca8.jpg,829_0_128_56_1;923_40_146_99_1;2_52_127_139_1;498.75_43_164.25_148.25_1;954_145_113.01136399999996_174_1;2.5_5_151.25_78.75_1;1035_0_34_39_1;754_1_77_63_0
3f054b4b-65ac-42d4-9b4f-03afe4bd73bd.jpg,67.5_0_131.5_38.75_1;200_31_100_80_1;405_89_107_130.011364_1;818_135_163_114_1;617.5_147.5_215.5_145.5_1;98.75_272.5_218.25_219.5_1;391_252_170_198.01136399999996_1;1022_23_47_43_1
10a13c99-d37c-4e24-934e-993b406e2480.jpg,545_11_55_52_1;210_63_71_67.01136400000001_1;476_67_85_115.01136400000001_1;645_89_87_83.01136400000001_1
7394094a-9abc-41e2-8335-03924117743b.jpg,205_189_156_188.01136399999996_1
11c559cb-4939-4e69-8188-b2d2732f84e0.jpg,0_183_55_101_1;304_217_160_165.01136399999996_1;562.5_230_188.75_189_1
8648252f-23fe-4984-83e5-c83d1fe2d386.jpg,0_56_145_103_1;413_52_118_118.01136400000001_1;143.3300018310547_106_157.6699981689453_120.66998291015625_1;15_239_210_174.01136399999996_1;443_0_66_16_1
e0db1695-7dab-4ceb-af2f-eb41e2fcb2f8.jpg,762_0_87_25_1;160_172.22000122070312_135.77999877929687_138.88998413085937_1;394.44000244140625_142.22000122070312_130.1199951171875_136.66998291015625_1;600_213_156_156.01136399999996_1
28586efe-ad41-4bd6-b468-937d6a020402.jpg,420_242_163_187.01136399999996_1
829f51d2-c868-4227-bc4b-8a7b3a286bf8.jpg,88_119_181_115.01136400000001_1;637.5999755859375_138.39999389648437_141.60003662109375_128.8000030517578_1;424.79998779296875_164.79998779296875_155.20001220703125_148.80001831054687_1;0_306_195.1999969482422_192.39996337890625_1
31d80cbb-c6ed-44e8-bc01-31387bf7521e.jpg,370_0_57.199981689453125_28.800003051757812_1;763_0_93_21_1;187_0_92_46_1;309_3_81_66_1;199.1999969482422_80_98.80000305175781_89.59999084472656_1;192_205.60000610351562_150.39999389648437_159.19998168945312_1;948_221_118_269_1
1f29c0cb-791c-4f8e-90dc-7e58a57fafc2.jpg,669_11_136_77_1;257_44_83_104.01136400000001_1;388_48_91_70.011364_1;415_156_128_115_1;6_445_255_53.011364000000015_1;137_212_174_145_1;392_344_199_156_1;747.2000122070312_0_113.5999755859375_20.79999542236328_1
22a7fe3b-5b12-4a33-8558-77195658ad22.jpg,522_0_55_28_1;176_20_64_59.19999694824219_1;126.39999389648437_94_101.60000610351562_82_1;775_73_164_84_1;288.79998779296875_115.19999694824219_104.39999389648437_93.59999084472656_1;18.399999618530273_252.79998779296875_159.9999942779541_140.20001220703125_1;194_0_52_22_1;274_0_48_19_1;788_22_58_40_1;893_26_106_60_1;817_0_115_47_1
11cc5022-4726-4edc-80ba-a47a503a7b8d.jpg,704_0_132_27_1;137_64_112_134.011364_1;382_150_126_114.01136400000001_1;661_0_46_19_1
67342dfb-0777-4f11-b3ec-a40ac086831a.jpg,475_35_95_81.011364_1;344_91_111_109_1;2_134.1699981689453_153.8300018310547_143.8300018310547_1;750.8299560546875_174.1699981689453_145_152.49998474121094_1;365.8299865722656_243_176.67001342773437_171.16998291015625_1;471_0_71_37_1
fc2ea1e9-fbd4-433b-a229-85c346f337fc.jpg,79.16999816894531_0_85.83000183105469_23.329994201660156_1;180_6.6699981689453125_83.32998657226562_47.5_1;260_21.669998168945312_76.66998291015625_60_1;311.66998291015625_0_52.5_31.669998168945312_1;358_0_25_13_1;421_0_45_34_1;485_18.329994201660156_78.33001708984375_50.840003967285156_1;602.5_3.3300018310546875_61.66998291015625_33.339996337890625_1;649.1699829101562_53.33000183105469_118.33001708984375_55.16999816894531_1;859.1699829101562_37.5_105.83001708984375_41.5_1;911_75_150_61_1;1.6699999570846557_201.66998291015625_58.330000042915344_121.66000366210937_1;243.3300018310547_208.32998657226562_133.1699981689453_106.67001342773437_1;395_212.5_187.5_248.16998291015625_1;414_0_9_14_1
20369c88-2491-4704-a4fe-3af316139016.jpg,0_0_61_27_1;99_0_53_19_1;0_22_109_51_1;0_86_47_93_1;174_0_62_41_1;64_38_126_127_1;172_25_78_59_1;258_0_53_34_1;299_53_91_65_1;425_0_106_56_1;390_83_98_99_1;278_199_193_227_1;554_74_87_72.01136400000001_1;692_79_97_68_1;737_28_153_50_1;829_0_59_25_1;892_0_65_20_1;960_0_58_19_1;1001_0_68_43_1;809_182_138_108_1;599_209_142_136.01136399999996_1;602_408_209_90.01136400000001_1
5708dc74-f990-45e6-a083-9e8b453cce49.jpg,47_4_29_35_1;0_0_48_49_1;166_36_78_53_1;411_15_57_35_1;573_0_56.01136399999996_24_1;768_0_58_44_1;914_259_155_139_1;657_276_179_169_1;420_238_145_142_1;346_361_196_139_1;0_435_183_65_1;120_277_180_143_1;229_180_147_130_1;417_30_58_30_1;399_49_71_66_1;464_41_100_58_1;438_86_92_67_1;589_40_91_54_1;548_61_128_57_1;685_64_74_52_1;547_86_167_70_1;734_89_69_66_1;638_27_49_32_1;629_15_50_25_1;631_6_63_28_1;36_45_40_51_0;700_22_27_39_0;748_32_38_45_0;885_43_50_50_0
a7f3801b-0d39-4ab5-b97c-6f320ce2d5c5.jpg,427.5_78_115.82998657226562_107.82998657226562_1;219.1699981689453_90.83000183105469_144.99998474121094_126.16999816894531_1;374.16998291015625_233.32998657226562_178.33001708984375_176.33999633789062_1;0_472_109_27_1
ddfbe6de-8799-4c2b-8356-cd8dd356941b.jpg,1.6699999570846557_1_80.33000004291534_54.83000183105469_1;220_6_96_78_1;475_2_85_77_1;455_231_180_185_1
a70dad10-63c6-414e-b33e-7029a6244b59.jpg,628.3299560546875_115_201.6700439453125_181.66998291015625_1;0_2_63_85_1
1c5d7d74-d0ef-490f-8bca-9e1ff75fbf23.jpg,1_2_65.66999816894531_44.66999816894531_1;142.5_6_71.5_44_1;490_0_48_35_1;250.8300018310547_137.5_134_98.32998657226562_1;487_249_157.16998291015625_149.32998657226562_1;129_0_53_29_1;585_0_69_20_1;985_180.82998657226562_84_86.67001342773437_1;68_0_25_11_1;535_0_15_15_1;545_0_43_34_1
92c2a686-2679-4902-93a0-e58412e95095.jpg,270_0.8300018310546875_181.66998291015625_50.16999816894531_1;344_226_206_207_1;25.830001831054687_233_235_194_1;0_0_113_114_1
fe9f31c8-05b9-426a-ae74-e38b5cf7408b.jpg,329.66998291015625_0_74_22_1;415_0_52_18_1;465.66998291015625_5_70.1600341796875_60_1;294_24.830001831054687_81_75_1;428_38.33000183105469_80.32998657226562_69.16999816894531_1;0_117_65_93_1;431.6600036621094_94.33000183105469_97_94_1;103.32999420166015_163.3300018310547_183.3399887084961_170.83998107910156_1;367_239_162_178.01136399999996_1;958_0_84.01136399999996_39_1;135_1_22_51_0;611_27_37_61_0
af6f60c0-dab4-40d4-b4e2-98a3f4d039bb.jpg,0_166_10.829999923706054_89.82998657226562_1;91.66999816894531_205.82998657226562_204.8300018310547_216.67001342773437_1;244_0_36_15_1;122.5_0.8300018310546875_112.5_51.66999816894531_1;1_50.83000183105469_147_102_1;192.33999633789062_41.66999816894531_95.16000366210937_97.66999816894531_1;219.1699981689453_111.66999816894531_131.6599884033203_114.15998840332031_1;490_0_73_22_1;779_0.8299942016601562_111_63_1;263_0_83_67_1
d5e436c3-41ea-4051-a807-f5d7d57ed1b9.jpg,343.83001708984375_0_77_40_1;210.83001708984375_0_143_110_1;457_34_80_65_1;558.1700439453125_228.16998291015625_148.49993896484375_153.5_1;95_17_37_40_1;713_1_30_33_0
e5912905-ba58-4a8d-9982-9d0a08e3a2a4.jpg,0_0_94_40_1;198_0_123_68_1;660.8299560546875_12.5_94.1700439453125_70_1;248_113.33000183105469_124.5_118.66999816894531_1;856_132_155.01136399999996_116_1;475_236_169_177.01136399999996_1;1003_110_66_85_1;98.32999420166015_310_222.49999237060547_188.66998291015625_1
250fbb98-b6c2-4748-b87d-da65bf0a4a7b.jpg,8.329999923706054_253_250.33000373840332_232_1;395.3299865722656_255_168.83999633789062_190.32998657226562_1;1_147.82998657226562_49_88_1;574_0_95_64_1
51d61c43-6c11-46a9-8740-53439125ef2a.jpg,448_0_51_20_1;8_0_104_79_1;763.5_0_144_38.329994201660156_1;920_5.660003662109375_146.5_68.50999450683594_1;392_40_99_98_1;194_109_113_89_1;0_185_65_100_1;264_221_157_151.01136399999996_1;0_401_66_99_1;0_0_22_43_1
401857f4-11e5-4e23-9070-11487c9c348d.jpg,364_0_76_60_1;902.6700439453125_42_163.159912109375_73.83000183105469_1;724_251_164_142.01136399999996_1
3a42e032-7ecb-424e-ba8a-3889129011a3.jpg,623_0_48_49_1;705.6699829101562_0_41.83001708984375_25_1;648_54_59_69_1;746_50_64_50_1;696.6699829101562_244.67001342773437_152.5_167.82998657226562_1;178.3300018310547_256_190.6699981689453_154_1;61_6_68_31_1;4_21_80_29_1;36_71_57_54.011364_1;256_27_55_35.011364_1;326.33001708984375_69.33000183105469_70.3399658203125_58.16999816894531_1;721.6699829101562_15.829994201660156_45_35.00000762939453_1;1038.3299560546875_307.5_30_175_1
b447a2f5-1c5e-4794-bbfe-8d23d662598a.jpg,586_208_171_181.01136399999996_1
d2d2115e-3d30-4ea9-8bbc-e141958bc321.jpg,111_0_133_20_1;551.6699829101562_64.16999816894531_102.5_90.83000183105469_1;435.6600036621094_143.66000366210937_126_112_1;283_160_119_117_1;624.3400268554687_214_162.3299560546875_139.32998657226562_1;454.16998291015625_249.32998657226562_165.83001708984375_163.17001342773437_1;375_426.16998291015625_238.3299560546875_73.83001708984375_1;130_259_185_179_1;54_482_197_15_1;332_0_76_7_1
4b788f40-fd16-4148-9d42-83878f05a70d.jpg,338_270_185_155_1
5e6d6eba-bd44-4471-aacd-6d86c00f1b5a.jpg,0_6_65_47_1;81.66999816894531_53.33000183105469_135_64.16999816894531_1;242_0_57_36_1;124_0_49_7_1;343.3299865722656_0_20_20.829994201660156_1;362_0_45_14_1;360.1700134277344_8.170005798339843_42_42_1;382.5_15_88.32998657226562_67.5_1;545_0_41.66998291015625_20_1;560_5_57.5_40.829994201660156_1;533.6699829101562_45.839996337890625_75.5_62.49000549316406_1;541.6699829101562_117.5_100.83001708984375_95.82998657226562_1;889.1599731445312_0.8299942016601562_128_55_1;996.6699829101562_50_70.83001708984375_56.66999816894531_1;707.5_41.66999816894531_338.3299560546875_336.6599884033203_1;568_277_175_162.01136399999996_1;299_0_36_4_1;105_3_22_32_0;92_6_17_45_0;888_19_52_46_0
39b3d144-4e33-4890-8f64-ef5154ade17d.jpg,227.67001342773437_280_243.99996948242187_220_1
da95a5e0-d539-445b-9d90-a5a0dd175a62.jpg,412_224_131_175_1;141_5_47_29_1;209_4_45_26_1;0_187_136_107_1;595.8300170898437_302.5_203.3399658203125_185.83001708984375_1
